project_id,project_description,managing_agency_id,managing_agency,ten_year_plan_category,community_boards_served,borough,budget_lines,original_budget,city_prior_actuals,city2021,city2022,city2023,city2024,city2025,city_r_t_c,city_total,non_city_prior_actuals,non_city2021,non_city2022,non_city2023,non_city2024,non_city2025,non_city_r_t_c,non_city_total,combined_prior_actuals,combined2021,combined2022,combined2023,combined2024,combined2025,combined_r_t_c,combined_total,explanation_for_delay,project_location,scope_summary,source_pdf
SANDOB,RECONS OF THE OAKWOOD BEACH WPCP DUE TO HURRICANE SANDY,826,DEPT ENVIRONMENTAL PROTECTION,PLANT UPGRADING AND RECONSTRUCTION,500,RICHMOND,WP-0112,1277,0,350,0,0,0,0,5904,6254,0,3150,0,0,0,0,53137,56287,0,3500,0,0,0,0,59041,62541,PROJECT DELAYED DUE TO BUDGETARY CONSTRAINTS,,RECONSTRUCTION OF THE OAKWOOD BEACH WATER POLLUTION CONTROL PLANT DUETO HURRICANE,cpd11-20si.pdf
SER002334,"NDF - Rplcmt 6"" sanitary sewers & distribution wtr mains SI",826,DEPT ENVIRONMENTAL PROTECTION,AUGMENTATION OF WATER SUPPLY SYSTEMS,501,RICHMOND,SE-0002R WM-0001,41366,0,0,0,0,37296,0,0,37296,0,0,0,0,0,0,0,0,0,0,0,0,37296,0,0,37296,,,"REPLACEMENT OF 6"" SANITARY SEWERS AND DISTRIBUTION WATER MAINS IN LONGVIEW ROAD",cpd11-20si.pdf
SER200256,Extension & Replacmt of San Sewers in Victory Blvd SI,826,DEPT ENVIRONMENTAL PROTECTION,REPLACEMENT OR AUGMENTATION OF EXISTING SYSTEMS,502,RICHMOND,SE-0200R SE-0002R,16608,0,0,0,16608,0,0,0,16608,0,0,0,0,0,0,0,0,0,0,0,16608,0,0,0,16608,,,EXTENSION AND REPLACEMENT OF STORM AND SANITARY SEWERS IN VICTORY BLVD.. NOSTRAND,cpd11-20si.pdf
SIBB2-OAK,STATEN ISLAND BLUEBELT - OAKWOOD BEACH,826,DEPT ENVIRONMENTAL PROTECTION,BLUEBELT PROGRAM,500 503,RICHMOND,SE-0716,6814,9679,2846,0,0,0,2972,0,15497,0,0,0,0,0,0,0,0,9679,2846,0,0,0,2972,0,15497,PROJECT DELAYED DUE TO BUDGETARY CONSTRAINTS,,LAND ACQUISITION FOR THE DEVELOPMENT OF BLUEBELT TYPE STORM SEWERS IN THE OAKWOOD,cpd11-20si.pdf
S136-366G,S I Compost Bagging Building,827,DEPARTMENT OF SANITATION,SOLID WASTE MANAGEMENT,500,RICHMOND,S-0136,895,0,895,0,0,0,0,0,895,0,0,0,0,0,0,0,0,0,895,0,0,0,0,0,895,,,CONSTRUCT COMPOST BAGGING BUILDING INCLUDING BAGGING EQUIPMENT,cpd11-20si.pdf
S136-367C,Parking Lot Paving,827,DEPARTMENT OF SANITATION,GARAGES AND FACILITIES,,RICHMOND,S-0136,439,0,136,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,136,0,0,0,0,0,136,,,PARKING LOT,cpd11-20si.pdf
S136-374P,STATEN ISLAND 2 BOILER REPLACEMENT,827,DEPARTMENT OF SANITATION,GARAGES AND FACILITIES,502,RICHMOND,S-0136,1414,0,101,1165,0,0,0,0,1266,0,0,0,0,0,0,0,0,0,101,1165,0,0,0,0,1266,,,BOILER REPLACEMENT,cpd11-20si.pdf
S136-380B,Staten Island Garage 3 Boiler Replacement,827,DEPARTMENT OF SANITATION,GARAGES AND FACILITIES,501,RICHMOND,S-0136,1723,1401,81,0,0,0,0,0,1482,0,0,0,0,0,0,0,0,1401,81,0,0,0,0,0,1482,,,REPLACE BOILERS,cpd11-20si.pdf
C5219FM5,STATEN ISLAND FMF FACILITY UTILITIES UPGRADES X823.48,841,DEPARTMENT OF TRANSPORTATION,FERRY MAINTENANCE FACILITY CONSTRUCTION,501,RICHMOND,FA-0026,5280,2646,443,0,0,0,0,0,3089,6968,1774,0,0,0,0,0,8742,9614,2217,0,0,0,0,0,11831,PROJECT DELAYED DUE TO BUDGETARY CONSTRAINTS,,"HVAC, ELECTRICAL SYSTEM REPAIR",cpd11-20si.pdf
C5517B,DOCKBUILDING HARDWOOD TIMBER,841,DEPARTMENT OF TRANSPORTATION,RECONSTRUCTION OF FERRY TERMINAL FACILITIES,500 501,RICHMOND,FA-0021,1727,4453,534,866,900,989,1506,1000,10248,0,0,0,0,0,0,0,0,4453,534,866,900,989,1506,1000,10248,PROJECT DELAYED DUE TO BUDGETARY CONSTRAINTS,CITYWIDE,HARDWOOD TIMBER REPAIR AT FERRY FACILITIES,cpd11-20si.pdf
C5588,REPLACEMENT OF OIL BARGE #5,841,DEPARTMENT OF TRANSPORTATION,RECONSTRUCTION OF FERRY BOATS,500 501,RICHMOND,FA-0313,8050,0,0,0,0,0,0,8050,8050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8050,8050,PROJECT DELAYED DUE TO BUDGETARY CONSTRAINTS,,OIL BARGE#5 REPLACE,cpd11-20si.pdf
C5590,DRYDOCK MOLINARI FERRY BOATS,841,DEPARTMENT OF TRANSPORTATION,RECONSTRUCTION OF FERRY BOATS,500 501,RICHMOND,FA-0313,22550,17418,1826,2259,0,0,0,0,21503,8905,0,0,0,0,0,0,8905,26323,1826,2259,0,0,0,0,30408,PROJECT DELAYED DUE TO BUDGETARY CONSTRAINTS,,DRYDOCK F/BOATS,cpd11-20si.pdf
FABLDG45R,Building 45 Rehabilitation,841,DEPARTMENT OF TRANSPORTATION,RECONSTRUCTION OF FERRY TERMINAL FACILITIES,500,RICHMOND,FA-0021,1985,791,7748,0,0,0,0,0,8539,0,0,0,0,0,0,0,0,791,7748,0,0,0,0,0,8539,PROJECT DELAYED DUE TO BUDGETARY CONSTRAINTS,,REHABILITATION OF BUILDING 45,cpd11-20si.pdf
FAFUELFC,Fuel Facility Centrifuge,841,DEPARTMENT OF TRANSPORTATION,FERRY MAINTENANCE FACILITY CONSTRUCTION,500,RICHMOND,FA-0026,125,0,186,0,0,0,0,0,186,0,0,0,0,0,0,0,0,0,186,0,0,0,0,0,186,,,FUEL FACILITY CENTRIFUGE,cpd11-20si.pdf
FASGTRCN,St.George Ferry Terminal Waterfront Remediation,841,DEPARTMENT OF TRANSPORTATION,RECONSTRUCTION OF FERRY TERMINAL FACILITIES,500,RICHMOND,FA-0021,20458,85,0,1000,0,0,0,9115,10200,342,0,5416,0,0,0,0,5758,427,0,6416,0,0,0,9115,15958,,,SGT FERRY TERMINAL BULKHEAD RECONSTRUCTION,cpd11-20si.pdf
FASGTRHB,SGT Terminal Brick Facade Rehabilitation,841,DEPARTMENT OF TRANSPORTATION,RECONSTRUCTION OF FERRY TERMINAL FACILITIES,500,RICHMOND,FA-0021,750,0,0,0,0,0,50,700,750,0,0,0,0,0,0,0,0,0,0,0,0,0,50,700,750,PROJECT DELAYED DUE TO BUDGETARY CONSTRAINTS,,SGT TERMINAL BRICK FACADE REHABILITATION,cpd11-20si.pdf
FASTGCCTV,STG Terminal CCTV Upgrade,841,DEPARTMENT OF TRANSPORTATION,RECONSTRUCTION OF FERRY TERMINAL FACILITIES,500,RICHMOND,FA-0021,1500,0,1657,0,0,0,0,0,1657,0,1000,0,0,0,0,0,1000,0,2657,0,0,0,0,0,2657,PROJECT DELAYED DUE TO BUDGETARY CONSTRAINTS,,STG TERMINAL CCTV UPGRADE,cpd11-20si.pdf
FAUREABRG,SIF Diesel Exhaust Fluid (DEF) Storage & Distribution,841,DEPARTMENT OF TRANSPORTATION,RECONSTRUCTION OF FERRY TERMINAL FACILITIES,500,RICHMOND,FA-0021,1500,298,1202,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,298,1202,0,0,0,0,0,1500,,,STATEN ISLAND FERRY UREA BARGE,cpd11-20si.pdf
FBENVCOM,Ferryboat Environmental Compliance Upgrades,841,DEPARTMENT OF TRANSPORTATION,RECONSTRUCTION OF FERRY TERMINAL FACILITIES,500,RICHMOND,FA-0021,5500,391,928,0,0,0,0,2059,3378,0,3711,0,0,0,0,193,3904,391,4639,0,0,0,0,2252,7282,PROJECT DELAYED DUE TO BUDGETARY CONSTRAINTS,,ENVIRONMENTAL COMPLIANCE UPGRADES,cpd11-20si.pdf
FERRYR1SG,"Construction of Ferryrack at Slip1, St. George Terminal",841,DEPARTMENT OF TRANSPORTATION,RECONSTRUCTION OF FERRY TERMINAL FACILITIES,500,RICHMOND,FA-0021,23680,0,0,12464,7220,3996,0,0,23680,0,0,0,0,0,0,0,0,0,0,12464,7220,3996,0,0,23680,PROJECT DELAYED DUE TO BUDGETARY CONSTRAINTS,,CONSTRUCTION OF FERRYRACK SLIP1 SGT,cpd11-20si.pdf
FERRYR3SG,"Construction of Ferryrack at Slip3, St. George Terminal",841,DEPARTMENT OF TRANSPORTATION,RECONSTRUCTION OF FERRY TERMINAL FACILITIES,500,RICHMOND,FA-0021,7770,0,570,900,6300,0,0,0,7770,0,0,0,0,0,0,0,0,0,570,900,6300,0,0,0,7770,PROJECT DELAYED DUE TO BUDGETARY CONSTRAINTS,,"CONSTRUCTION OF FERRYRACK AT SLIP3, ST. GEORGE TERMINAL",cpd11-20si.pdf
FERRYRACK,CONSTRUCTION OF FERRY RACK,841,DEPARTMENT OF TRANSPORTATION,RECONSTRUCTION OF FERRY TERMINAL FACILITIES,500 501,RICHMOND,FA-0021,15500,2674,0,325,675,16873,0,6969,27516,0,0,0,0,0,0,0,0,2674,0,325,675,16873,0,6969,27516,PROJECT DELAYED DUE TO BUDGETARY CONSTRAINTS,,CONST OF NEW FERRY RACK ST.GEORGE/WHITEHALL,cpd11-20si.pdf
FMFVARNR,FMF Vehicle Access Ramps and Nose Upgrade,841,DEPARTMENT OF TRANSPORTATION,RECONSTRUCTION OF FERRY TERMINAL FACILITIES,500,RICHMOND,FA-0026,4000,508,0,406,0,0,0,0,914,0,0,3666,0,0,0,0,3666,508,0,4072,0,0,0,0,4580,PROJECT DELAYED DUE TO BUDGETARY CONSTRAINTS,,RAMPS AND NOSE RACK UPGARDE,cpd11-20si.pdf
FVESSGANR,Facility/Vessel Gangways Replacement/Upgrade,841,DEPARTMENT OF TRANSPORTATION,RECONSTRUCTION OF FERRY TERMINAL FACILITIES,500,RICHMOND,FA-0021,3300,287,325,0,0,460,0,1228,2300,0,740,0,0,0,0,1660,2400,287,1065,0,0,460,0,2888,4700,PROJECT DELAYED DUE TO BUDGETARY CONSTRAINTS,,GANGWAY REPLACEMENT,cpd11-20si.pdf
HBR249730,BR OVER DAM OVER NORTH END CLOVE LAKE BIN 2249730,841,DEPARTMENT OF TRANSPORTATION,FAIR BRIDGES,500,RICHMOND,P-0508 P-1018,7062,0,440,274,0,815,5704,0,7233,0,0,0,0,0,0,0,0,0,440,274,0,815,5704,0,7233,PROJECT DELAYED DUE TO BUDGETARY CONSTRAINTS,,BR OVER DAM OVER NORTH END CLOVE LAKE BIN 2249730,cpd11-20si.pdf
HBRA24925,BETHEL AVE PED BRIDGE BIN,841,DEPARTMENT OF TRANSPORTATION,FAIR BRIDGES,500,RICHMOND,HB-0215 HB-1012,8129,1820,170,452,0,0,0,0,2442,0,0,0,0,0,0,0,0,1820,170,452,0,0,0,0,2442,,BETHEL AVE PED BRIDGE BIN,BETHEL AVE PED BRIDGE,cpd11-20si.pdf
HBRA24939,CEDARVIEW AVE PED BRIDGE BIN,841,DEPARTMENT OF TRANSPORTATION,FAIR BRIDGES,500,RICHMOND,HB-1012 HB-4939,9819,1688,0,253,8823,0,0,0,10764,0,0,0,0,0,0,0,0,1688,0,253,8823,0,0,0,10764,,CEDARVIEW AVE PED BRIDGE BIN,CEDARVIEW AVE PED BRIDGE BIN,cpd11-20si.pdf
HBRA24982,ARTHUR KILL RD/ ARTHUR KILL STREAM BIN#2249820,841,DEPARTMENT OF TRANSPORTATION,FAIR BRIDGES,500,RICHMOND,HB-4982,10350,699,0,682,9350,0,0,0,10731,0,0,0,0,0,0,0,0,699,0,682,9350,0,0,0,10731,,ARTHUR KILL RD/ ARTHUR KILL STREAM BIN#2249820,ARTHUR KILL RD/ ARTHUR KILL STREAM BIN#2249820,cpd11-20si.pdf
HBRSGFT17,ARMAJANI STRUCTURE,841,DEPARTMENT OF TRANSPORTATION,BRIDGE LIFE EXTENSION AND MISCELLANEOUS WORK,500,RICHMOND,PV-0467,2701,422,0,0,0,0,1100,0,1522,0,0,0,0,0,0,0,0,422,0,0,0,0,1100,0,1522,,,ARMAJANI STRUCTURE,cpd11-20si.pdf
HWD104-07,North Bridge Street/South Bridge Street - Construction,841,DEPARTMENT OF TRANSPORTATION,PRIMARY STREET RECONSTRUCTION,500,RICHMOND,HW-0001R,1000,0,0,0,0,0,500,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,500,PROJECT DELAYED DUE TO BUDGETARY CONSTRAINTS,NORTH BRIDGE STREET/SOUTH BRIDGE STREET - CONSTRUCTION OF A CONNECTORROAD,NORTH BRIDGE STREET/SOUTH BRIDGE STREET - CONSTRUCTION OF A CONNECTORROAD,cpd11-20si.pdf
HWD104-08,Victory CPI,841,DEPARTMENT OF TRANSPORTATION,PRIMARY STREET RECONSTRUCTION,500,RICHMOND,HW-D104,200,0,0,0,0,0,200,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,200,PROJECT DELAYED DUE TO BUDGETARY CONSTRAINTS,VICTORY CPI,VICTORY CPI,cpd11-20si.pdf
HWD104-09,Pleasant Plains Park and Ride,841,DEPARTMENT OF TRANSPORTATION,PRIMARY STREET RECONSTRUCTION,500,RICHMOND,HW-D104,2895,0,0,0,4000,2895,0,0,6895,0,0,0,0,0,0,0,0,0,0,0,4000,2895,0,0,6895,PROJECT DELAYED DUE TO BUDGETARY CONSTRAINTS,,"PLEASANT PLAINS PARK AND RIDE FY19 SECTION 254 RESO ADD $895,000 CM BORELLI",cpd11-20si.pdf
HWD104-10,Sidewalks along Forest Hill Rd btw Ashworth and Ballfield,841,DEPARTMENT OF TRANSPORTATION,PRIMARY STREET RECONSTRUCTION,500,RICHMOND,HW-D200,2000,0,0,0,0,0,2000,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,2000,PROJECT DELAYED DUE TO BUDGETARY CONSTRAINTS,NYC PARKS DEPARTMENT - SIDEWALKS ALONG FOREST HILL ROAD BETWEEN ASHWORTH AVENUE AND,NYC PARKS DEPARTMENT - SIDEWALKS ALONG FOREST HILL ROAD BETWEEN ASHWORTH AVENUE AND,cpd11-20si.pdf
HWD104-11,Christopher Lane Extension,841,DEPARTMENT OF TRANSPORTATION,PRIMARY STREET RECONSTRUCTION,500,RICHMOND,HW-D104,4000,0,0,0,0,4000,0,0,4000,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,0,4000,PROJECT DELAYED DUE TO BUDGETARY CONSTRAINTS,CHRISTOPHER LANE EXTENSION,CHRISTOPHER LANE EXTENSION,cpd11-20si.pdf
HWR00513,Street Widening in the 50th Council District,841,DEPARTMENT OF TRANSPORTATION,PRIMARY STREET RECONSTRUCTION,500,RICHMOND,HW-D104,1500,0,0,0,0,1500,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,1500,0,0,1500,PROJECT DELAYED DUE TO BUDGETARY CONSTRAINTS,STREET WIDENING IN THE 50TH COUNCIL DISTRICT,STREET WIDENING IN THE 50TH COUNCIL DISTRICT,cpd11-20si.pdf
HWR700,St George-Richmond Terrace Intersection Improvements,841,DEPARTMENT OF TRANSPORTATION,PRIMARY STREET RECONSTRUCTION,500,RICHMOND,HW-0001R,11300,0,1010,0,0,11300,0,0,12310,0,0,0,0,750,0,0,750,0,1010,0,0,12050,0,0,13060,PROJECT DELAYED DUE TO BUDGETARY CONSTRAINTS,ST GEORGE-RICHMOND TERRANCE INTERSECTION IMPROVEMENTS,ST GEORGE-RICHMOND TERRANCE INTERSECTION IMPROVEMENTS,cpd11-20si.pdf
HWR703,Bay Street Area Safety Improvements,841,DEPARTMENT OF TRANSPORTATION,PRIMARY STREET RECONSTRUCTION,500,RICHMOND,HW-0001R,15316,0,2497,0,2188,13128,0,0,17813,0,0,0,0,0,0,0,0,0,2497,0,2188,13128,0,0,17813,,,BAY STREET AREA SAFETY IMPROVEMENTS,cpd11-20si.pdf
HWR72017,Richmond Ave Ped Safety,841,DEPARTMENT OF TRANSPORTATION,PRIMARY STREET RECONSTRUCTION,500,RICHMOND,HW-R005,250,0,250,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,250,PROJECT DELAYED DUE TO BUDGETARY CONSTRAINTS,,RICHMOND AVE PEDESTRIAN SAFETY FOR THE INTERSECTION OF RICHMOND AVE AND FOREST HILL,cpd11-20si.pdf
HWR920,Huguenot Park N Ride,841,DEPARTMENT OF TRANSPORTATION,PRIMARY STREET RECONSTRUCTION,,RICHMOND,HW-0001R,500,0,0,0,0,0,0,500,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,500,PROJECT DELAYED DUE TO BUDGETARY CONSTRAINTS,,HUGUENOT PARK N RIDE,cpd11-20si.pdf
HWR921,Mid Island Blue Belt Street Reconstruction,841,DEPARTMENT OF TRANSPORTATION,PRIMARY STREET RECONSTRUCTION,500,RICHMOND,HW-0988,24000,0,0,0,0,0,24000,0,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,24000,0,24000,PROJECT DELAYED DUE TO BUDGETARY CONSTRAINTS,MID ISLAND BLUE BELT STREET RECONSTRUCTION,MID ISLAND BLUE BELT STREET RECONSTRUCTION,cpd11-20si.pdf
HWS2021R,PRIOR NOTICE SIDEWALK - STATEN ISLAND,841,DEPARTMENT OF TRANSPORTATION,SIDEWALK RECONSTRUCTION,500,RICHMOND,HW-0200 P-1331,2239,0,1282,0,0,0,0,0,1282,0,957,0,0,0,0,0,957,0,2239,0,0,0,0,0,2239,,PRIOR NOTICE SIDEWALKS - STATEN ISLAND,PRIOR NOTICE SIDEWALKS - STATEN ISLAND,cpd11-20si.pdf
HWSCD50,Sidewalk Construction in Council District 50,841,DEPARTMENT OF TRANSPORTATION,PRIMARY STREET RECONSTRUCTION,500,RICHMOND,HW-D104,3000,0,0,0,0,3000,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,0,3000,PROJECT DELAYED DUE TO BUDGETARY CONSTRAINTS,SIDEWALK CONSTRUCTION/RECONSTRUCTION IN COUNCIL DISTRICT 50,SIDEWALK CONSTRUCTION/RECONSTRUCTION IN COUNCIL DISTRICT 50,cpd11-20si.pdf
ITSKOREAN,Intelligent Transportation Systems on Korean Vet Pky X501.65,841,DEPARTMENT OF TRANSPORTATION,SIGNAL INSTALLATION AND COMPUTERIZATION,500,RICHMOND,TF-0001,2069,302,112,0,0,0,0,0,414,1209,446,0,0,0,0,0,1655,1511,558,0,0,0,0,0,2069,PROJECT DELAYED DUE TO BUDGETARY CONSTRAINTS,,PIN X501.65 IMPLEMENTING AN ITS SYSTEM (SMART ZONES) ALONG THE KOREANWAR VETERANS,cpd11-20si.pdf
SANDRF09,FMF Emergency Generator Installation,841,DEPARTMENT OF TRANSPORTATION,FERRY MAINTENANCE FACILITY CONSTRUCTION,500,RICHMOND,FA-0026,1131,573,2,0,0,0,31,0,606,1699,11,54,0,0,0,0,1764,2272,13,54,0,0,31,0,2370,PROJECT DELAYED DUE TO BUDGETARY CONSTRAINTS,,INSTALLATION OF EMERGENCY GENERATOR AT FMF,cpd11-20si.pdf
SANDSIFMF,SIF FACILITIES RESTORATION & REPLACEMENT - HURRICANE SANDY,841,DEPARTMENT OF TRANSPORTATION,RECONSTRUCTION OF FERRY TERMINAL FACILITIES,500,RICHMOND,FA-0021,1541,130,0,0,53,275,0,0,458,479,0,0,474,2482,0,0,3435,609,0,0,527,2757,0,0,3893,PROJECT DELAYED DUE TO BUDGETARY CONSTRAINTS,SIF FACILITIES RESTORATION & REPLACEMENT - HURRICANE SANDY,SIF FACILITIES RESTORATION & REPLACEMENT - HURRICANE SANDY,cpd11-20si.pdf
STGTELPAN,St. George Terminal Electrical Panel Upgrade,841,DEPARTMENT OF TRANSPORTATION,RECONSTRUCTION OF FERRY TERMINAL FACILITIES,500,RICHMOND,FA-0021,1300,607,0,0,0,694,0,0,1301,0,0,0,0,0,0,0,0,607,0,0,0,694,0,0,1301,PROJECT DELAYED DUE TO BUDGETARY CONSTRAINTS,,STG TERMINAL ELEC PANEL UPGRADE,cpd11-20si.pdf
STGTROOF,Reconstruction of St.George Terminal Roof,841,DEPARTMENT OF TRANSPORTATION,RECONSTRUCTION OF FERRY TERMINAL FACILITIES,500,RICHMOND,FA-0021,4400,550,773,0,0,5686,0,0,7009,0,4704,0,0,0,0,0,4704,550,5477,0,0,5686,0,0,11713,PROJECT DELAYED DUE TO BUDGETARY CONSTRAINTS,,RECON OF ST GEORGE TERMINAL ROOF,cpd11-20si.pdf
STGWIRERP,"ST. GEORGE FERRY SLIPS WIRE ROPES, X823.66",841,DEPARTMENT OF TRANSPORTATION,RECONSTRUCTION OF FERRY TERMINAL FACILITIES,500 501,RICHMOND,FA-0021,2750,1853,126,0,0,0,0,24,2003,4575,329,0,0,0,0,272,5176,6428,455,0,0,0,0,296,7179,PROJECT DELAYED DUE TO BUDGETARY CONSTRAINTS,ST. GEORGE FERRY SLIPS WIRE ROPES,ST. GEORGE FERRY SLIPS WIRE ROPES,cpd11-20si.pdf
TFD503-07,GREAT KILLS MUNICIPAL PARKING LOT LIGHTING,841,DEPARTMENT OF TRANSPORTATION,INSTALLATION OF LAMPPOSTS AND LUMINAIRES,500 502 503,RICHMOND,TF-D503,60,0,0,0,0,60,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,60,PROJECT DELAYED DUE TO BUDGETARY CONSTRAINTS,TRAFFIC CONTROL ISLAND,TRAFFIC CONTROL ISLAND,cpd11-20si.pdf
TFR0103,Smart Lights-various locations Staten Island,841,DEPARTMENT OF TRANSPORTATION,SIGNAL INSTALLATION AND COMPUTERIZATION,500,RICHMOND,TF-0001,850,888,0,372,0,0,0,0,1260,0,0,0,0,0,0,0,0,888,0,372,0,0,0,0,1260,PROJECT DELAYED DUE TO BUDGETARY CONSTRAINTS,SMART LIGHTS-VARIOUS LOCATION STATEN ISLAND,TO PURCHASE AND TO INSTALL SMART LIGHTS AT VARIOUS INTERSECTIONS ON STATEN ISLAND,cpd11-20si.pdf
HWPLZ001R,Van Name/Van Pelt Plaza,846,DEPT OF PARKS AND RECREATION,PRIMARY STREET RECONSTRUCTION,500 501,RICHMOND,P-0245R HW-1684,2000,4331,325,0,0,0,0,0,4656,0,0,0,0,0,0,0,0,4331,325,0,0,0,0,0,4656,,VAN NAME/VAN PELT,VAN NAME/VAN PELT,cpd11-20si.pdf
NDF-CRLYN,NDF-Cromwell Rec Center RC,846,DEPT OF PARKS AND RECREATION,MAJOR RECREATIONAL FACILITIES AND FACILITY RECONSTRUCTION,500,RICHMOND,ED-0384,46000,0,9200,36800,0,0,0,46000,92000,0,0,0,0,0,0,0,0,0,9200,36800,0,0,0,46000,92000,,BOROUGH OF STATEN ISLAND,RC CROMWELL REC @ LYONS POOL SITE,cpd11-20si.pdf
NDF-VHALL,NDF-Village Hall Roof,846,DEPT OF PARKS AND RECREATION,NEIGHBORHOOD PARKS AND PLAYGROUNDS,500,RICHMOND,ED-0384,5700,75,0,100,5600,0,0,0,5775,0,0,0,0,0,0,0,0,75,0,100,5600,0,0,0,5775,,"CANAL STREET, WATER STREET, BAY STREET.",BAY STREET REZONING -TAPPAN VILLAGE HALL,cpd11-20si.pdf
P-500RINK,"Recon condenser at WW2 Memorial Rink, SI R005-119M",846,DEPT OF PARKS AND RECREATION,"LARGE, MAJOR AND REGIONAL PARK RECONSTRUCTION",500,RICHMOND,P-1018,0,494,56,0,0,0,0,0,550,0,0,0,0,0,0,0,0,494,56,0,0,0,0,0,550,,MEMORIAL RINK IN STATEN ISLAND,RECONSTRUCTION OF THE RINK CONDENSERS AT THE WW2 MEMORIAL RINK,cpd11-20si.pdf
P-501ALAS,Alice Austen House-Landscape & Site Impr. R117-,846,DEPT OF PARKS AND RECREATION,NEIGHBORHOOD PARKS AND PLAYGROUNDS,500,RICHMOND,P-D020,750,74,0,1199,0,0,0,0,1273,0,0,0,0,0,0,0,0,74,0,1199,0,0,0,0,1273,PROJECT DELAYED DUE TO UNFORESEEN SITE/FIELD CONDITION,ALICE AUSTEN HOUSE-LANDSCAPE & SITE IMPR.,ALICE AUSTEN HOUSE-LANDSCAPE & SITE IMPR.,cpd11-20si.pdf
P-501ALIC,Alice Austen House-Exterior Lighting & Security System,846,DEPT OF PARKS AND RECREATION,"LARGE, MAJOR AND REGIONAL PARK RECONSTRUCTION",500 501,RICHMOND,P-1018,175,374,26,68,0,0,0,0,468,0,0,0,0,0,0,0,0,374,26,68,0,0,0,0,468,PROJECT DELAYED DUE TO CHANGES IN SCOPE/DESIGN,SI,ALICE AUSTIN LANDSCAPE RESTORATION R117-,cpd11-20si.pdf
P-501CLEX,Clove Lakes Pk-Adult Exercise Equipment R005-118M,846,DEPT OF PARKS AND RECREATION,NEIGHBORHOOD PARKS AND PLAYGROUNDS,500,RICHMOND,P-D020,700,424,167,0,0,0,0,0,591,0,0,0,0,0,0,0,0,424,167,0,0,0,0,0,591,,CLOVE LAKES PK-ADULT EXERCISE EQUIPMENT,CLOVE LAKES PK-ADULT EXERCISE EQUIPMENT,cpd11-20si.pdf
P-501CLP2,Cloves Lakes Walking Path Rehab R005,846,DEPT OF PARKS AND RECREATION,"LARGE, MAJOR AND REGIONAL PARK RECONSTRUCTION",500,RICHMOND,P-D020,4250,0,100,386,3764,0,0,0,4250,0,0,0,0,0,0,0,0,0,100,386,3764,0,0,0,4250,,STATEN ISLAND,CLOVES LAKES WALKING PATH REHAB R005,cpd11-20si.pdf
P-501FABB,Faber & Lyons Pools -Boiler & Heater Replacement RG-714M,846,DEPT OF PARKS AND RECREATION,NEIGHBORHOOD PARKS AND PLAYGROUNDS,500,RICHMOND,P-1250,1780,2550,0,148,0,0,0,0,2698,0,0,0,0,0,0,0,0,2550,0,148,0,0,0,0,2698,PROJECT DELAYED DUE TO CHANGES IN SCOPE/DESIGN,"FABER PARK, STATEN ISLAND",BOILER REPLACEMENT AND HOT WATER HEATER AND ACCESSORIES,cpd11-20si.pdf
P-501FABL,"Faber Park-Install of active recreation, lighting-R008-117M",846,DEPT OF PARKS AND RECREATION,NEIGHBORHOOD PARKS AND PLAYGROUNDS,500,RICHMOND,P-1018 P-D020,5405,6243,1005,0,0,0,0,0,7248,0,0,0,0,0,0,0,0,6243,1005,0,0,0,0,0,7248,,"FABER PARK, STATEN ISLAND","FABER PARK -ISTALLATION OF ACTIVE RECREATION, LIGHTING",cpd11-20si.pdf
P-501FPFA,Faber Park Rec. Center,846,DEPT OF PARKS AND RECREATION,NEIGHBORHOOD PARKS AND PLAYGROUNDS,501,RICHMOND,P-0506,272,0,272,0,0,0,0,0,272,0,0,0,0,0,0,0,0,0,272,0,0,0,0,0,272,,"2175 RICHMOND TERRACE,STATEN ISLAND, NY 10301",FIRE ALARM RECONSTRUCTION AT FABER PARK REC. CENTER.,cpd11-20si.pdf
P-501JWPK,Jones Woods Park Trail Restoration R048,846,DEPT OF PARKS AND RECREATION,NEIGHBORHOOD PARKS AND PLAYGROUNDS,500,RICHMOND,P-D020,0,0,80,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,80,,STATEN ISLAND,JONES WOODS PARK TRAIL RESTORATION R048,cpd11-20si.pdf
